-0.894, -0.425113, -0.14157, 192.867, -0.426368, 0.90426, -0.0228842, -78.9124, 0.137744, 0.0399023, -0.989664, -33.4032, 0, 0, 0, 1;
0.747093, -0.649495, 0.141449, 189.872, 0.521595, 0.704717, 0.48095, -130.538, -0.412056, -0.285535, 0.865262, 104.591, 0, 0, 0, 1;
0.677348, -0.200986, 0.707675, 80.6172, 0.241324, 0.969431, 0.0443442, -81.5476, -0.694955, 0.140743, 0.705145, 73.9862, 0, 0, 0, 1;
-0.741047, -0.196248, -0.642136, 131.943, -0.668643, 0.303106, 0.679004, -36.5476, 0.0613813, 0.932531, -0.355835, -56.7221, 0, 0, 0, 1;
-0.152325, -0.375763, 0.914111, 117.588, 0.768017, -0.627134, -0.129815, 130.32, 0.62205, 0.682279, 0.384121, -52.1552, 0, 0, 0, 1;
0.836803, -0.413125, 0.359289, 164.366, -0.530056, -0.775644, 0.342661, 148.588, 0.137119, -0.477183, -0.868041, 66.7507, 0, 0, 0, 1;
-0.134952, 0.977163, -0.164141, 19.6054, -0.967722, -0.0943972, 0.233671, 62.6589, 0.21284, 0.190377, 0.958361, 7.30307, 0, 0, 0, 1;
-0.890718, 0.437058, 0.124904, 90.065, -0.454221, -0.845262, -0.281453, 159.265, -0.0174345, -0.307429, 0.951411, 52.5473, 0, 0, 0, 1;
-0.314041, 0.304757, -0.899167, 71.779, 0.445451, 0.883661, 0.143925, -111.096, 0.838423, -0.355337, -0.41326, 34.7353, 0, 0, 0, 1;
-0.64266, 0.281351, 0.712622, 67.0237, -0.0788945, -0.949489, 0.30372, 128.964, 0.762079, 0.138967, 0.632395, 35.8005, 0, 0, 0, 1;
-0.277325, 0.901765, -0.331527, 39.3751, -0.951461, -0.209836, 0.225145, 60.0977, 0.133461, 0.377874, 0.916187, -6.38588, 0, 0, 0, 1;
-0.153445, -0.553919, 0.818308, 172.7, 0.829786, 0.377441, 0.41109, -22.7826, -0.536574, 0.742101, 0.401716, -27.7035, 0, 0, 0, 1;
-0.799734, 0.527974, -0.285777, 91.5228, 0.600343, 0.700461, -0.385929, -63.3456, -0.00358519, -0.480205, -0.877149, 86.0111, 0, 0, 0, 1;
-0.421162, -0.825278, -0.376215, 210.891, -0.578559, 0.563899, -0.58931, -7.01181, 0.698492, -0.0305323, -0.714966, -14.4037, 0, 0, 0, 1;
-0.806569, -0.21392, -0.551077, 122.444, 0.581455, -0.119027, -0.804825, -1.74551, 0.106575, -0.969572, 0.220388, 191.574, 0, 0, 0, 1;
0.562126, -0.366721, 0.741303, 133.776, 0.225659, -0.794304, -0.564057, 130.252, 0.795671, 0.484352, -0.363745, -44.6702, 0, 0, 0, 1;
-0.43317, 0.251769, 0.865434, 89.2409, -0.379269, -0.921961, 0.078381, 138.794, 0.81763, -0.29428, 0.494854, 21.7051, 0, 0, 0, 1;
-0.285034, -0.34975, -0.892429, 133.822, -0.701286, 0.710787, -0.0545784, -80.4433, 0.653417, 0.610292, -0.447874, -64.2749, 0, 0, 0, 1;
-0.116189, -0.961375, 0.249516, 265.786, 0.853615, 0.0317782, 0.519934, -7.12871, -0.507781, 0.273401, 0.816952, -30.7571, 0, 0, 0, 1;
0.322982, 0.134904, -0.936741, 76.2597, -0.945601, 0.0867997, -0.313536, 39.8251, 0.0390115, 0.987049, 0.1556, 9.64938, 0, 0, 0, 1;
0.838487, 0.490391, -0.237603, 66.1984, -0.544056, 0.728821, -0.415718, -47.8446, -0.0306944, 0.477844, 0.877908, -19.7403, 0, 0, 0, 1;
-0.933943, 0.349172, -0.0763552, 86.6031, -0.337448, -0.93181, -0.133639, 173.511, -0.117811, -0.0990447, 0.988084, 63.7835, 0, 0, 0, 1;
-0.473788, 0.344543, -0.810441, 96.3687, 0.879283, 0.134043, -0.457049, 12.214, -0.0488391, -0.929152, -0.366459, 148.524, 0, 0, 0, 1;
-0.486667, -0.409319, 0.77176, 138.672, 0.589794, 0.497752, 0.635914, -46.1, -0.644437, 0.764657, -0.000825614, -10.5975, 0, 0, 0, 1;
-0.0171587, -0.379214, -0.92515, 96.4049, -0.833887, 0.515954, -0.196021, -1.6506, 0.551669, 0.768107, -0.325074, -6.43396, 0, 0, 0, 1;
0.895254, -0.233342, 0.379568, 130.585, 0.403605, 0.785578, -0.46901, -124.516, -0.18874, 0.573079, 0.79747, -78.5771, 0, 0, 0, 1;
0.408434, -0.871462, 0.271542, 236.68, 0.844014, 0.473847, 0.251216, -75.5206, -0.347595, 0.12658, 0.929062, 43.0817, 0, 0, 0, 1;
-0.598378, -0.344505, -0.723367, 128.862, -0.677488, 0.699543, 0.227267, -9.63944, 0.427732, 0.626064, -0.651989, -25.6536, 0, 0, 0, 1;
-0.740807, -0.59043, -0.32031, 170.837, 0.629643, -0.776485, -0.0249275, 172.239, -0.233998, -0.220147, 0.946985, 133.324, 0, 0, 0, 1;
0.19715, -0.932201, -0.303534, 244.754, -0.967747, -0.234578, 0.0918618, 85.8748, -0.156836, 0.275634, -0.948382, 0.376011, 0, 0, 0, 1;
